Date,Close
4/9/2018 16:00:00,28.66
4/10/2018 16:00:00,28.88
4/11/2018 16:00:00,29.44
4/12/2018 16:00:00,29.64
4/13/2018 16:00:00,29.73
4/16/2018 16:00:00,29.98
4/17/2018 16:00:00,29.93
4/18/2018 16:00:00,30.07
4/19/2018 16:00:00,30.92
4/20/2018 16:00:00,30.86
4/23/2018 16:00:00,31.23
4/24/2018 16:00:00,31.27
4/26/2018 16:00:00,31.03
4/27/2018 16:00:00,31.11
4/30/2018 16:00:00,30.95
5/1/2018 16:00:00,31.25
5/2/2018 16:00:00,31.2
5/3/2018 16:00:00,31.52
5/4/2018 16:00:00,31.49
5/7/2018 16:00:00,31.95
5/8/2018 16:00:00,31.81
5/9/2018 16:00:00,32.19
5/10/2018 16:00:00,32.75
5/11/2018 16:00:00,33.16
5/14/2018 16:00:00,33.79
5/15/2018 16:00:00,33.55
5/16/2018 16:00:00,34.01
5/17/2018 16:00:00,34.44
5/18/2018 16:00:00,34.08
5/21/2018 16:00:00,33.94
5/22/2018 16:00:00,33.71
5/23/2018 16:00:00,33.88
5/24/2018 16:00:00,33.91
5/25/2018 16:00:00,33.07
5/28/2018 16:00:00,32.11
5/29/2018 16:00:00,32.28
5/30/2018 16:00:00,32.2
5/31/2018 16:00:00,32.79
6/1/2018 16:00:00,33.08
6/4/2018 16:00:00,33.2
6/5/2018 16:00:00,32.74
6/6/2018 16:00:00,33.39
6/7/2018 16:00:00,34.08
6/8/2018 16:00:00,34.07
6/12/2018 16:00:00,33.69
6/13/2018 16:00:00,33.25
6/14/2018 16:00:00,33.38
6/15/2018 16:00:00,33.56
6/18/2018 16:00:00,32.76
6/19/2018 16:00:00,32.36
6/20/2018 16:00:00,32.6
6/21/2018 16:00:00,32.76
6/22/2018 16:00:00,32.52
6/25/2018 16:00:00,32.98
6/26/2018 16:00:00,32.64
6/27/2018 16:00:00,33.23
6/28/2018 16:00:00,33.82
6/29/2018 16:00:00,33.91
7/2/2018 16:00:00,33.6
7/3/2018 16:00:00,33.05
7/4/2018 16:00:00,33.05
7/5/2018 16:00:00,32.87
7/6/2018 16:00:00,33.15
7/9/2018 16:00:00,33.86
7/10/2018 16:00:00,34.23
7/11/2018 16:00:00,33.78
7/12/2018 16:00:00,33.57
7/13/2018 16:00:00,33.33
7/16/2018 16:00:00,33.07
7/17/2018 16:00:00,32.5
7/18/2018 16:00:00,33.57
7/19/2018 16:00:00,33.61
7/20/2018 16:00:00,32.91
7/23/2018 16:00:00,32.45
7/24/2018 16:00:00,33.01
7/25/2018 16:00:00,33.75
7/26/2018 16:00:00,33.64
7/27/2018 16:00:00,34.4
7/30/2018 16:00:00,34.19
7/31/2018 16:00:00,34.86
8/1/2018 16:00:00,35.08
8/2/2018 16:00:00,33.92
8/3/2018 16:00:00,33.38
8/6/2018 16:00:00,34.1
8/7/2018 16:00:00,33.62
8/8/2018 16:00:00,33.94
8/9/2018 16:00:00,33.96
8/10/2018 16:00:00,33.72
8/13/2018 16:00:00,33.31
8/14/2018 16:00:00,33.82
8/15/2018 16:00:00,33.7
8/16/2018 16:00:00,32.84
8/17/2018 16:00:00,32.74
8/20/2018 16:00:00,33.17
8/21/2018 16:00:00,32.55
8/22/2018 16:00:00,32.08
8/23/2018 16:00:00,32.48
8/24/2018 16:00:00,32.71
8/27/2018 16:00:00,33.08
8/28/2018 16:00:00,33.38
8/29/2018 16:00:00,33.81
8/30/2018 16:00:00,33.78
8/31/2018 16:00:00,33.21
9/3/2018 16:00:00,33.01
9/4/2018 16:00:00,33.08
9/5/2018 16:00:00,32.2
9/6/2018 16:00:00,31.4
9/7/2018 16:00:00,31.3
9/10/2018 16:00:00,31.2
9/11/2018 16:00:00,31.2
9/12/2018 16:00:00,31.1
9/13/2018 16:00:00,31.31
9/14/2018 16:00:00,31.82
9/17/2018 16:00:00,31.61
9/18/2018 16:00:00,31.48
9/19/2018 16:00:00,32.4
9/20/2018 16:00:00,32.77
9/21/2018 16:00:00,33.58
9/24/2018 16:00:00,33.83
9/25/2018 16:00:00,34.1
9/26/2018 16:00:00,34.5
9/27/2018 16:00:00,34.48
9/28/2018 16:00:00,34.63
10/1/2018 16:00:00,34.61
10/2/2018 16:00:00,34.7
10/3/2018 16:00:00,35.08
10/4/2018 16:00:00,35.41
10/5/2018 16:00:00,35.5
10/8/2018 16:00:00,34.5
10/9/2018 16:00:00,34.63
10/10/2018 16:00:00,34.72
10/11/2018 16:00:00,33.4
10/12/2018 16:00:00,33.84
10/15/2018 16:00:00,33.34
10/16/2018 16:00:00,33.9
10/17/2018 16:00:00,33.66
10/18/2018 16:00:00,33.2
10/19/2018 16:00:00,33.1
10/22/2018 16:00:00,33.16
10/23/2018 16:00:00,32.79
10/24/2018 16:00:00,32.07
10/25/2018 16:00:00,30.8
10/26/2018 16:00:00,31.2
10/29/2018 16:00:00,31.65
10/30/2018 16:00:00,32.22
10/31/2018 16:00:00,32.21
11/1/2018 16:00:00,33.11
11/2/2018 16:00:00,33.5
11/5/2018 16:00:00,33.11
11/6/2018 16:00:00,33.55
11/7/2018 16:00:00,33.39
11/8/2018 16:00:00,33.33
11/9/2018 16:00:00,33.41
11/12/2018 16:00:00,33.41
11/13/2018 16:00:00,32.85
11/14/2018 16:00:00,32.11
11/15/2018 16:00:00,32.04
11/16/2018 16:00:00,32.36
11/19/2018 16:00:00,32.4
11/20/2018 16:00:00,32.69
11/21/2018 16:00:00,31.6
11/22/2018 16:00:00,31.78
11/23/2018 16:00:00,31.55
11/26/2018 16:00:00,30.43
11/27/2018 16:00:00,30.87
11/28/2018 16:00:00,30.61
11/29/2018 16:00:00,30.98
11/30/2018 16:00:00,30.69
12/3/2018 16:00:00,31.82
12/4/2018 16:00:00,31.62
12/5/2018 16:00:00,31.83
12/6/2018 16:00:00,31.4
12/7/2018 16:00:00,31.18
12/10/2018 16:00:00,31.29
12/11/2018 16:00:00,31.72
12/12/2018 16:00:00,32.19
12/13/2018 16:00:00,32.81
12/14/2018 16:00:00,32.4
12/17/2018 16:00:00,33.53
12/18/2018 16:00:00,33.5
12/19/2018 16:00:00,33.49
12/20/2018 16:00:00,32.62
12/21/2018 16:00:00,33.36
12/24/2018 14:10:00,33.5
12/27/2018 16:00:00,34.15
12/28/2018 16:00:00,33.95
12/31/2018 14:10:00,34.23
1/2/2019 16:00:00,33.68
1/3/2019 16:00:00,33.68
1/4/2019 16:00:00,33.38
1/7/2019 16:00:00,34.39
1/8/2019 16:00:00,34.43
1/9/2019 16:00:00,34.3
1/10/2019 16:00:00,33.14
1/11/2019 16:00:00,32.79
1/14/2019 16:00:00,32.71
1/15/2019 16:00:00,33.06
1/16/2019 16:00:00,32.93
1/17/2019 16:00:00,32.87
1/18/2019 16:00:00,33.11
1/21/2019 16:00:00,33.2
1/22/2019 16:00:00,32.77
1/23/2019 16:00:00,32.63
1/24/2019 16:00:00,32.62
1/25/2019 16:00:00,33.05
1/29/2019 16:00:00,33.74
1/30/2019 16:00:00,34.6
1/31/2019 16:00:00,34.83
2/1/2019 16:00:00,35
2/4/2019 16:00:00,35
2/5/2019 16:00:00,35.39
2/6/2019 16:00:00,35.98
2/7/2019 16:00:00,35.87
2/8/2019 16:00:00,35.33
2/11/2019 16:00:00,36.04
2/12/2019 16:00:00,36.28
2/13/2019 16:00:00,36.08
2/14/2019 16:00:00,36.67
2/15/2019 16:00:00,36.47
2/18/2019 16:00:00,37
2/19/2019 16:00:00,37.01
2/20/2019 16:00:00,37.94
2/21/2019 16:00:00,37.85
2/22/2019 16:00:00,37.69
2/25/2019 16:00:00,38.03
2/26/2019 16:00:00,37.55
2/27/2019 16:00:00,37.68
2/28/2019 16:00:00,37.23
3/1/2019 16:00:00,37.18
3/4/2019 16:00:00,37.62
3/5/2019 16:00:00,37.3
3/6/2019 16:00:00,37.62
3/7/2019 16:00:00,37.37
3/8/2019 16:00:00,36.88
3/11/2019 16:00:00,36.5
3/12/2019 16:00:00,37.08
3/13/2019 16:00:00,36.77
3/14/2019 16:00:00,37.14
3/15/2019 16:00:00,36.48
3/18/2019 16:00:00,36.98
3/19/2019 16:00:00,37.59
3/20/2019 16:00:00,37.2
3/21/2019 16:00:00,37.68
3/22/2019 16:00:00,37.61
3/25/2019 16:00:00,37.13
3/26/2019 16:00:00,37.55
3/27/2019 16:00:00,37.9
3/28/2019 16:00:00,38.24
3/29/2019 16:00:00,38.49
4/1/2019 16:00:00,39.05
4/2/2019 16:00:00,39.03
4/3/2019 16:00:00,39.91
4/4/2019 16:00:00,39.42
4/5/2019 16:00:00,39.22
4/8/2019 16:00:00,39.89
4/9/2019 16:00:00,40.03
4/10/2019 16:00:00,39.89
4/11/2019 16:00:00,39.64
4/12/2019 16:00:00,39.58
4/15/2019 16:00:00,39.54
4/16/2019 16:00:00,39.37
4/17/2019 16:00:00,38.3
4/18/2019 16:00:00,38.23
4/23/2019 16:00:00,38.33
4/24/2019 16:00:00,38.2
4/26/2019 16:00:00,37.6
4/29/2019 16:00:00,37.82
4/30/2019 16:00:00,37.4
5/1/2019 16:00:00,37.48
5/2/2019 16:00:00,37.02
5/3/2019 16:00:00,36.94
5/6/2019 16:00:00,36.8
5/7/2019 16:00:00,37.3
5/8/2019 16:00:00,37.18
5/9/2019 16:00:00,36.98
5/10/2019 16:00:00,36.8
5/13/2019 16:00:00,36.93
5/14/2019 16:00:00,36.52
5/15/2019 16:00:00,37.2
5/16/2019 16:00:00,37.54
5/17/2019 16:00:00,38.46
5/20/2019 16:00:00,38.21
5/21/2019 16:00:00,37.94
5/22/2019 16:00:00,38.07
5/23/2019 16:00:00,37.32
5/24/2019 16:00:00,37.45
5/27/2019 16:00:00,37.94
5/28/2019 16:00:00,38.6
5/29/2019 16:00:00,38.36
5/30/2019 16:00:00,37.7
5/31/2019 16:00:00,37.76
6/3/2019 16:00:00,36.81
6/4/2019 16:00:00,37.31
6/5/2019 16:00:00,37.54
6/6/2019 16:00:00,37.05
6/7/2019 16:00:00,37.84
6/11/2019 16:00:00,38.7
6/12/2019 16:00:00,39.75
6/13/2019 16:00:00,39.56
6/14/2019 16:00:00,40.3
6/17/2019 16:00:00,40.16
6/18/2019 16:00:00,40.16
6/19/2019 16:00:00,40.98
6/20/2019 16:00:00,40.85
6/21/2019 16:00:00,41.03
6/24/2019 16:00:00,41.2
6/25/2019 16:00:00,41.24
6/26/2019 16:00:00,41.16
6/27/2019 16:00:00,41.95
6/28/2019 16:00:00,41.16
7/1/2019 16:00:00,41.68
7/2/2019 16:00:00,42.04
7/3/2019 16:00:00,42.08
7/4/2019 16:00:00,41.85
7/5/2019 16:00:00,41.29
7/8/2019 16:00:00,40.56
7/9/2019 16:00:00,41.03
7/10/2019 16:00:00,40.96
7/11/2019 16:00:00,41.23
7/12/2019 16:00:00,40.97
7/15/2019 16:00:00,41
7/16/2019 16:00:00,41.16
7/17/2019 16:00:00,41.74
7/18/2019 16:00:00,41.12
7/19/2019 16:00:00,41.06
7/22/2019 16:00:00,41.34
7/23/2019 16:00:00,41.58
7/24/2019 16:00:00,41.33
7/25/2019 16:00:00,40.59
7/26/2019 16:00:00,40.85
7/29/2019 16:00:00,40.6
7/30/2019 16:00:00,40.83
7/31/2019 16:00:00,40.76
8/1/2019 16:00:00,40.26
8/2/2019 16:00:00,38.78
8/5/2019 16:00:00,37.38
8/6/2019 16:00:00,37.1
8/7/2019 16:00:00,36.75
8/8/2019 16:00:00,37.3
8/9/2019 16:00:00,37.29
8/12/2019 16:00:00,37.01
8/13/2019 16:00:00,37.01
8/14/2019 16:00:00,37.42
8/15/2019 16:00:00,36.39
8/16/2019 16:00:00,36.17
8/19/2019 16:00:00,36.25
8/20/2019 16:00:00,36.3
8/21/2019 16:00:00,35.25
8/22/2019 16:00:00,35.2
8/23/2019 16:00:00,35.42
8/26/2019 16:00:00,34.69
8/27/2019 16:00:00,34.95
8/28/2019 16:00:00,35.42
8/29/2019 16:00:00,35.5
8/30/2019 16:00:00,36.29
9/2/2019 16:00:00,36.58
9/3/2019 16:00:00,36.43
9/4/2019 16:00:00,36.32
9/5/2019 16:00:00,36.07
9/6/2019 16:00:00,36.31
9/9/2019 16:00:00,36.13
9/10/2019 16:00:00,36.32
9/11/2019 16:00:00,36.92
9/12/2019 16:00:00,36.97
9/13/2019 16:00:00,37.13
9/16/2019 16:00:00,38.3
9/17/2019 16:00:00,37.89
9/18/2019 16:00:00,37.79
9/19/2019 16:00:00,37.68
9/20/2019 16:00:00,37.75
9/23/2019 16:00:00,37.62
9/24/2019 16:00:00,37.25
9/25/2019 16:00:00,36.53
9/26/2019 16:00:00,36.5
9/27/2019 16:00:00,36.84
9/30/2019 16:00:00,36.72
10/1/2019 16:00:00,37
10/2/2019 16:00:00,36.3
10/3/2019 16:00:00,35.15
10/4/2019 16:00:00,35.3
10/7/2019 16:00:00,35.38
10/8/2019 16:00:00,35.61
10/9/2019 16:00:00,35.13
10/10/2019 16:00:00,35.07
10/11/2019 16:00:00,35.82
10/14/2019 16:00:00,36.53
10/15/2019 16:00:00,36.08
10/16/2019 16:00:00,36.04
10/17/2019 16:00:00,34.86
10/18/2019 16:00:00,34.79
10/21/2019 16:00:00,34.98
10/22/2019 16:00:00,35.39
10/23/2019 16:00:00,35.4
10/24/2019 16:00:00,35.75
10/25/2019 16:00:00,35.77
10/28/2019 16:00:00,36.17
10/29/2019 16:00:00,36.62
10/30/2019 16:00:00,36.2
10/31/2019 16:00:00,35.95
11/1/2019 16:00:00,35.7
11/4/2019 16:00:00,36.48
11/5/2019 16:00:00,36.95
11/6/2019 16:00:00,37.5
11/7/2019 16:00:00,37.35
11/8/2019 16:00:00,37.3
11/11/2019 16:00:00,37.18
11/12/2019 16:00:00,37.1
11/13/2019 16:00:00,36.79
11/14/2019 16:00:00,36.81
11/15/2019 16:00:00,37.28
11/18/2019 16:00:00,37.36
11/19/2019 16:00:00,37.47
11/20/2019 16:00:00,37.24
11/21/2019 16:00:00,36.73
11/22/2019 16:00:00,37.19
11/25/2019 16:00:00,37.85
11/26/2019 16:00:00,37.9
11/27/2019 16:00:00,38.35
11/28/2019 16:00:00,38.5
11/29/2019 16:00:00,38.23
12/2/2019 16:00:00,38.31
12/3/2019 16:00:00,37.77
12/4/2019 16:00:00,36.83
12/5/2019 16:00:00,37.41
12/6/2019 16:00:00,37.36
12/9/2019 16:00:00,38.05
12/10/2019 16:00:00,38.46
12/11/2019 16:00:00,38.6
12/12/2019 16:00:00,38.6
12/13/2019 16:00:00,39.35
12/16/2019 16:00:00,39.99
12/17/2019 16:00:00,40.2
12/18/2019 16:00:00,40.05
12/19/2019 16:00:00,39.79
12/20/2019 16:00:00,39.72
12/23/2019 16:00:00,39.22
12/24/2019 14:10:00,39.23
12/27/2019 16:00:00,39.64
12/30/2019 16:00:00,39.42
12/31/2019 14:10:00,38.92
